City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
526,Kununurra,AU,2022-04-14 01:14:30,-15.7667,128.7333,80.58,83,93,4.61,overcast clouds
527,Kirakira,SB,2022-04-14 01:14:30,-10.4544,161.9205,86.2,67,25,8.75,scattered clouds
528,Harper,LR,2022-04-14 01:14:30,4.375,-7.7169,78.04,85,100,7.81,overcast clouds
529,Hinton,CA,2022-04-14 01:14:31,53.4001,-117.5857,21.33,64,100,7.43,overcast clouds
530,Krasnorechenskiy,RU,2022-04-14 01:14:31,44.6265,135.3532,42.58,45,22,4.56,few clouds
531,San Quintin,MX,2022-04-14 01:14:31,30.4833,-115.95,61.9,57,4,17.9,clear sky
532,Kaka,TM,2022-04-14 01:14:32,37.3482,59.6143,68.38,29,7,1.21,clear sky
533,Salinopolis,BR,2022-04-14 01:14:32,-0.6136,-47.3561,78.76,88,100,8.14,overcast clouds
534,Port Lincoln,AU,2022-04-14 01:14:33,-34.7333,135.8667,66.54,81,100,19.62,light rain
535,Azuaga,ES,2022-04-14 01:14:33,38.2667,-5.6833,50.97,73,3,4.45,clear sky
536,Abha,SA,2022-04-14 01:14:33,18.2164,42.5053,59.25,36,0,0.0,clear sky
537,Maniitsoq,GL,2022-04-14 01:14:34,65.4167,-52.9,19.89,83,8,13.24,clear sky
538,Benjamin Constant,BR,2022-04-14 01:14:34,-4.3831,-70.0311,75.33,98,100,1.48,light rain
539,Guerrero Negro,MX,2022-04-14 01:14:34,27.9769,-114.0611,63.28,58,56,20.62,broken clouds
540,Kovdor,RU,2022-04-14 01:14:35,67.5662,30.4758,26.82,98,100,2.68,overcast clouds
541,Vodnyy,RU,2022-04-14 01:14:35,63.5046,53.4095,36.36,100,100,7.25,overcast clouds
542,Necochea,AR,2022-04-14 01:14:35,-38.5473,-58.7368,55.26,69,0,7.81,clear sky
543,Namibe,AO,2022-04-14 01:14:36,-15.1961,12.1522,76.35,83,0,4.72,clear sky
544,Bosaso,SO,2022-04-14 01:14:36,11.2842,49.1816,81.27,54,0,9.37,clear sky
545,Vao,NC,2022-04-14 01:14:36,-22.6667,167.4833,75.88,70,10,4.81,clear sky
546,Tashtagol,RU,2022-04-14 01:14:37,52.7657,87.8894,30.85,63,0,12.75,clear sky
547,Iquitos,PE,2022-04-14 01:15:37,-3.7481,-73.2472,77.04,100,75,3.44,broken clouds
548,Meadow Lake,US,2022-04-14 01:15:37,34.8014,-106.5436,56.86,4,1,21.83,clear sky
549,Bereda,ES,2022-04-14 01:15:38,43.2686,-7.5406,47.57,100,100,0.72,overcast clouds
550,Sitka,US,2022-04-14 01:15:38,57.0531,-135.33,44.49,18,0,10.36,clear sky
551,Sioux Lookout,CA,2022-04-14 01:15:09,50.1001,-91.917,30.7,96,100,15.48,snow
552,Fuxin,CN,2022-04-14 01:15:39,42.0156,121.6589,55.24,22,5,2.68,clear sky
553,Whitehaven,GB,2022-04-14 01:15:39,54.549,-3.5841,49.66,91,100,4.0,overcast clouds
554,Dapitan,PH,2022-04-14 01:15:39,8.6464,123.4208,79.03,81,95,7.49,overcast clouds
555,Linxia,CN,2022-04-14 01:15:40,35.6003,103.2064,41.61,72,98,2.62,overcast clouds
556,Karpathos,GR,2022-04-14 01:15:40,35.507,27.2132,55.36,58,0,3.44,clear sky
557,Verkhnetulomskiy,RU,2022-04-14 01:15:40,68.6073,31.7962,14.13,98,100,1.95,overcast clouds
558,North Bend,US,2022-04-14 01:15:41,43.4065,-124.2243,45.25,95,100,4.61,mist
559,Pochutla,MX,2022-04-14 01:15:41,15.7432,-96.4661,82.81,67,99,7.09,overcast clouds
560,Proletarskiy,RU,2022-04-14 01:15:41,50.7914,35.7731,44.89,87,100,16.4,overcast clouds
561,Muncar,ID,2022-04-14 01:15:42,-8.4333,114.3333,82.47,74,5,1.52,clear sky
562,Bolhrad,UA,2022-04-14 01:15:42,45.6826,28.6149,47.16,63,100,16.15,overcast clouds
563,Totness,SR,2022-04-14 01:15:42,5.8833,-56.3167,77.61,84,17,12.84,few clouds
564,Lavrentiya,RU,2022-04-14 01:15:43,65.5833,-171.0,26.76,85,100,13.42,overcast clouds
565,Bossier City,US,2022-04-14 01:15:43,32.516,-93.7321,68.49,63,0,12.66,clear sky
566,Salihorsk,BY,2022-04-14 01:15:43,52.7876,27.5415,38.28,73,19,3.6,few clouds
567,Cobija,BO,2022-04-14 01:15:44,-11.0267,-68.7692,74.71,96,100,2.57,overcast clouds
568,Makinsk,KZ,2022-04-14 01:15:44,52.6292,70.4169,39.83,71,0,6.76,clear sky
569,Dong Xoai,VN,2022-04-14 01:15:44,11.5333,106.9167,84.72,69,100,4.68,overcast clouds
570,Terneuzen,NL,2022-04-14 01:15:45,51.2809,3.8392,53.42,91,100,1.01,overcast clouds
571,Plast,RU,2022-04-14 01:13:09,54.3691,60.8136,45.99,94,99,3.15,overcast clouds
572,Wuning,CN,2022-04-14 01:15:45,29.2589,120.2311,60.01,88,100,4.54,overcast clouds
573,Smithers,CA,2022-04-14 01:15:09,54.7804,-127.1743,31.12,36,100,5.03,overcast clouds
574,Ziro,IN,2022-04-14 01:13:46,27.6333,93.8333,55.8,95,65,0.83,broken clouds
575,Orlik,RU,2022-04-14 01:15:46,52.5178,99.825,6.66,86,40,2.42,scattered clouds
576,Xiangxiang,CN,2022-04-14 01:15:46,27.7333,112.5333,61.02,82,100,5.19,overcast clouds
577,Tabou,CI,2022-04-14 01:15:47,4.423,-7.3528,76.66,88,100,7.43,overcast clouds
578,San,ML,2022-04-14 01:15:47,13.3034,-4.8956,93.61,17,85,3.27,overcast clouds
579,Yizheng,CN,2022-04-14 01:15:47,24.6706,103.4296,64.0,61,0,10.22,clear sky
580,Belgrade,RS,2022-04-14 01:13:50,44.804,20.4651,46.69,67,0,1.14,clear sky
581,Sovetskiy,RU,2022-04-14 01:15:48,61.3614,63.5842,34.65,98,100,4.45,overcast clouds
582,Cravo Norte,CO,2022-04-14 01:15:48,6.3017,-70.2041,87.19,44,44,5.3,scattered clouds
583,Haapiti,PF,2022-04-14 01:15:48,-17.5667,-149.8667,78.53,71,23,19.1,light rain
584,Cayenne,GF,2022-04-14 01:15:49,4.9333,-52.3333,81.09,1,75,5.99,broken clouds
585,Kimbe,PG,2022-04-14 01:15:49,-5.5502,150.1429,88.36,61,74,4.38,broken clouds
586,Eyl,SO,2022-04-14 01:15:50,7.9803,49.8164,80.8,80,70,3.8,broken clouds
587,Bull Savanna,JM,2022-04-14 01:15:50,17.8868,-77.5902,74.93,83,10,10.8,clear sky
588,Praya,CV,2022-04-14 01:15:50,14.9215,-23.5087,69.19,81,7,13.13,clear sky
589,Kiskunhalas,HU,2022-04-14 01:15:51,46.434,19.4848,39.61,58,0,5.17,clear sky
590,Upornaya,RU,2022-04-14 01:15:51,44.3914,41.0196,35.06,61,100,5.23,overcast clouds
591,Coxim,BR,2022-04-14 01:15:51,-18.5067,-54.76,72.82,94,100,4.03,heavy intensity rain
592,Zlynka,RU,2022-04-14 01:15:52,52.4267,31.7378,39.61,92,10,10.6,clear sky
593,San Carlos,VE,2022-04-14 01:15:52,9.6612,-68.5827,84.96,55,85,4.56,overcast clouds
594,Chancay,PE,2022-04-14 01:16:53,-11.5714,-77.2672,66.27,85,80,7.43,broken clouds
595,Macia,MZ,2022-04-14 01:16:53,-25.0269,33.0989,73.78,73,6,5.55,clear sky
596,Huarmey,PE,2022-04-14 01:16:53,-10.0681,-78.1522,67.75,81,94,9.75,overcast clouds
597,Muroto,JP,2022-04-14 01:16:54,33.2833,134.15,65.44,90,82,11.39,broken clouds
598,Ardmore,US,2022-04-14 01:16:54,34.1743,-97.1436,59.02,36,0,11.5,clear sky
599,Kaspiysk,RU,2022-04-14 01:16:54,42.8816,47.6392,46.58,87,75,7.0,broken clouds
600,Sechura,PE,2022-04-14 01:16:55,-5.5569,-80.8222,70.77,71,100,17.31,overcast clouds
601,Paredon,MX,2022-04-14 01:16:55,16.0333,-93.8667,83.08,67,14,4.54,few clouds
602,Licheng,CN,2022-04-14 01:16:55,23.2955,113.8284,74.52,62,0,6.06,clear sky
603,Port Hedland,AU,2022-04-14 01:16:56,-20.3167,118.5667,91.45,22,12,5.75,few clouds
604,Atagay,RU,2022-04-14 01:16:56,55.1033,99.3875,33.69,66,67,3.04,broken clouds
605,Alakurtti,RU,2022-04-14 01:16:56,66.9672,30.3491,29.61,99,100,2.3,overcast clouds
606,Akyab,MM,2022-04-14 01:16:57,20.15,92.9,82.8,74,28,6.22,scattered clouds
607,Dunedin,NZ,2022-04-14 01:16:57,-45.8742,170.5036,59.18,48,14,2.57,few clouds
608,Maunabo,PR,2022-04-14 01:16:57,18.0072,-65.8993,78.64,79,23,13.69,few clouds
609,Ossora,RU,2022-04-14 01:16:58,59.2353,163.0719,26.83,90,100,5.7,overcast clouds
610,Agadez,NE,2022-04-14 01:16:58,19.75,10.25,81.5,8,98,11.1,overcast clouds
611,Ibanda,TZ,2022-04-14 01:16:58,-2.7974,32.4746,65.39,89,88,1.88,light rain
612,Santa Cruz,BO,2022-04-14 01:15:03,-17.8,-63.1667,69.26,100,75,8.05,broken clouds
613,Talaya,RU,2022-04-14 01:16:59,61.3833,152.75,14.27,86,100,9.31,light snow
614,Dongsheng,CN,2022-04-14 01:16:59,39.8161,109.9776,40.42,27,100,15.23,overcast clouds
615,Uusikaupunki,FI,2022-04-14 01:17:00,60.8004,21.4084,34.29,88,100,7.0,overcast clouds
616,Halifax,CA,2022-04-14 01:13:11,44.6453,-63.5724,47.52,65,100,2.06,overcast clouds
617,Avenal,US,2022-04-14 01:17:00,36.0041,-120.129,65.97,20,14,4.7,few clouds
618,Ibra,OM,2022-04-14 01:17:00,22.6906,58.5334,76.24,22,10,2.46,clear sky
619,Maravilha,BR,2022-04-14 01:17:01,-26.7608,-53.1725,63.61,97,21,3.42,few clouds
620,Klyuchi,RU,2022-04-14 01:17:01,52.2667,79.1667,39.06,54,1,11.83,clear sky
621,Villa Constitucion,AR,2022-04-14 01:17:01,-33.2278,-60.3297,59.99,56,0,2.17,clear sky
622,Alliance,US,2022-04-14 01:17:02,40.9153,-81.1059,65.8,81,98,13.4,overcast clouds
623,Atasu,KZ,2022-04-14 01:17:02,48.6814,71.6433,46.38,51,0,7.18,clear sky
624,Kulhudhuffushi,MV,2022-04-14 01:17:03,6.6221,73.07,83.71,71,98,6.91,overcast clouds
625,Sesheke,ZM,2022-04-14 01:17:03,-17.4759,24.2968,67.64,73,100,2.91,light rain
626,Imperia,IT,2022-04-14 01:17:03,43.9667,7.7833,56.41,36,92,9.48,overcast clouds
627,Okato,NZ,2022-04-14 01:17:04,-39.2,173.8833,66.9,60,0,7.34,clear sky
628,Rosario,AR,2022-04-14 01:15:01,-32.9468,-60.6393,59.95,70,0,2.3,clear sky
629,Labytnangi,RU,2022-04-14 01:17:04,66.6572,66.4183,33.3,99,100,7.72,overcast clouds
630,Jumla,NP,2022-04-14 01:17:05,29.2747,82.1838,50.27,67,3,4.16,clear sky
631,Xiongzhou,CN,2022-04-14 01:17:05,25.1167,114.3,68.0,63,88,6.6,overcast clouds
632,Aklavik,CA,2022-04-14 01:17:05,68.2191,-135.0107,8.1,75,1,10.16,clear sky
633,Minab,IR,2022-04-14 01:17:06,27.1467,57.0801,71.92,56,63,0.0,broken clouds
634,Monrovia,LR,2022-04-14 01:12:17,6.3005,-10.7969,79.18,86,100,9.44,overcast clouds
635,Rioja,AR,2022-04-14 01:17:06,-29.4111,-66.8507,68.47,62,71,4.79,broken clouds
636,Acari,PE,2022-04-14 01:17:07,-15.4311,-74.6158,69.3,77,5,4.29,clear sky
637,Biloela,AU,2022-04-14 01:17:07,-24.4167,150.5,79.5,49,6,6.69,clear sky
638,Prieska,ZA,2022-04-14 01:17:08,-29.6641,22.7474,66.63,46,99,5.53,overcast clouds
639,Silvan,TR,2022-04-14 01:17:08,38.1419,41.0081,32.29,49,0,1.34,clear sky
640,Concarneau,FR,2022-04-14 01:17:08,47.875,-3.9225,51.82,90,4,4.27,clear sky
641,Flin Flon,CA,2022-04-14 01:17:03,54.7682,-101.865,25.59,78,100,14.18,overcast clouds
642,La Palma,US,2022-04-14 01:18:09,33.8464,-118.0467,72.81,34,20,12.66,few clouds
643,Tineo,ES,2022-04-14 01:18:09,43.3376,-6.4145,47.25,93,58,2.71,broken clouds
644,Saint-Francois,FR,2022-04-14 01:18:10,46.4154,3.9054,50.41,93,100,2.3,overcast clouds
645,Port Moresby,PG,2022-04-14 01:15:18,-9.4431,147.1797,85.95,65,100,5.66,overcast clouds
646,Troitskoye,RU,2022-04-14 01:18:11,52.9821,84.6757,33.85,56,0,13.69,clear sky
647,Kathmandu,NP,2022-04-14 01:18:11,27.7167,85.3167,62.82,100,20,3.44,mist
648,Hun,LY,2022-04-14 01:18:12,29.1268,15.9477,72.05,16,66,21.18,broken clouds
649,Srednekolymsk,RU,2022-04-14 01:18:12,67.45,153.6833,5.18,86,99,9.13,overcast clouds
650,Ambon,ID,2022-04-14 01:18:12,-3.6954,128.1814,84.34,84,20,2.3,few clouds
651,Nishihara,JP,2022-04-14 01:18:13,26.1842,127.7558,78.46,73,40,9.22,scattered clouds
652,Katherine,AU,2022-04-14 01:18:13,-14.4667,132.2667,89.92,51,99,10.36,overcast clouds
653,Dhidhdhoo,MV,2022-04-14 01:18:14,6.8833,73.1,82.58,73,100,5.84,overcast clouds
654,Qasigiannguit,GL,2022-04-14 01:18:14,68.8193,-51.1922,19.65,99,100,6.29,overcast clouds
655,Aleksin,RU,2022-04-14 01:18:14,54.51,37.08,38.23,84,75,12.73,broken clouds
656,Blagoyevo,RU,2022-04-14 01:18:15,63.3667,47.9167,30.69,83,100,12.68,overcast clouds
657,Lazaro Cardenas,MX,2022-04-14 01:18:15,17.9583,-102.2,76.98,83,100,6.11,overcast clouds
658,Tamandare,BR,2022-04-14 01:18:15,-8.7597,-35.1047,78.26,78,35,6.02,scattered clouds
659,Neyshabur,IR,2022-04-14 01:18:16,36.2133,58.7958,68.43,13,11,4.81,few clouds
660,Selma,US,2022-04-14 01:18:16,36.5708,-119.6121,66.9,27,10,7.4,clear sky
661,Ola,RU,2022-04-14 01:18:17,59.5833,151.2833,30.15,60,100,11.14,overcast clouds
662,Am Timan,TD,2022-04-14 01:16:24,11.0297,20.2827,85.93,48,100,7.61,overcast clouds
663,Tezu,IN,2022-04-14 01:18:17,27.9167,96.1667,66.56,98,100,5.35,overcast clouds
664,Vozhega,RU,2022-04-14 01:18:18,60.4725,40.2213,33.57,82,100,5.23,overcast clouds
665,Tornio,FI,2022-04-14 01:18:18,65.8481,24.1466,33.82,99,100,4.92,snow
666,Ixtapa,MX,2022-04-14 01:15:29,20.7,-105.2,76.23,78,40,11.5,scattered clouds
667,Longview,US,2022-04-14 01:15:09,32.5007,-94.7405,68.25,55,0,1.01,clear sky
668,High Level,CA,2022-04-14 01:18:18,58.5169,-117.136,23.11,42,0,8.05,clear sky
669,Pilar,BR,2022-04-14 01:18:19,-9.5972,-35.9567,75.13,93,11,4.36,few clouds
670,Kargasok,RU,2022-04-14 01:18:19,59.0556,80.8572,31.05,96,22,5.12,few clouds
671,Lata,PT,2022-04-14 01:18:20,40.1629,-8.3327,49.12,98,100,2.04,overcast clouds
672,Zeya,RU,2022-04-14 01:18:20,53.75,127.2667,36.36,25,65,5.21,broken clouds
673,Kahului,US,2022-04-14 01:14:11,20.8947,-156.47,84.22,61,40,23.02,scattered clouds
674,Omboue,GA,2022-04-14 01:18:21,-1.5746,9.2618,77.13,93,100,1.74,overcast clouds
675,Ulladulla,AU,2022-04-14 01:18:21,-35.35,150.4667,70.77,61,0,5.26,clear sky
676,Lumajang,ID,2022-04-14 01:18:21,-8.1335,113.2248,81.12,77,9,1.88,clear sky
677,Bharatpur,IN,2022-04-14 01:18:22,27.2167,77.4833,82.63,18,0,5.19,clear sky
678,Betare Oya,CM,2022-04-14 01:18:22,5.6,14.0833,66.38,90,95,1.52,overcast clouds
679,Arman,RU,2022-04-14 01:18:22,59.7,150.1667,30.02,57,100,6.64,overcast clouds
680,Jardim,BR,2022-04-14 01:18:23,-21.4803,-56.1381,70.16,98,100,3.27,overcast clouds
681,Achi,CO,2022-04-14 01:18:23,8.5682,-74.554,79.48,87,100,3.22,overcast clouds
682,Ahipara,NZ,2022-04-14 01:16:22,-35.1667,173.1667,66.9,53,81,12.37,broken clouds
683,Uarini,BR,2022-04-14 01:18:23,-2.99,-65.1083,74.77,97,100,1.48,light rain
684,Traralgon,AU,2022-04-14 01:18:24,-38.1833,146.5333,70.56,44,100,2.57,overcast clouds
685,Marquette,US,2022-04-14 01:18:24,46.5333,-87.6335,35.04,97,100,4.23,snow
686,Anchorage,US,2022-04-14 01:19:25,61.2181,-149.9003,45.64,58,0,8.05,clear sky
687,Beni Mazar,EG,2022-04-14 01:19:25,28.4962,30.8029,58.26,62,0,17.02,clear sky
688,Yanam,IN,2022-04-14 01:19:25,16.7333,82.2167,77.72,93,100,2.21,overcast clouds
