City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
524,Uthal,PK,2022-04-07 22:59:08,25.8072,66.6219,82.6,35,0,2.8,clear sky
525,Asau,RO,2022-04-07 22:59:09,46.4333,26.4,45.95,82,98,5.28,overcast clouds
526,Springbok,ZA,2022-04-07 22:59:09,-29.6643,17.8865,55.9,35,82,11.9,broken clouds
527,Praia,CV,2022-04-07 22:59:09,14.9215,-23.5087,70.34,78,20,12.66,few clouds
528,Wahiawa,US,2022-04-07 22:59:10,21.5028,-158.0236,78.76,61,11,17.07,few clouds
529,Nyuksenitsa,RU,2022-04-07 22:59:10,60.4128,44.2397,29.8,94,100,9.55,overcast clouds
530,Port Macquarie,AU,2022-04-07 22:59:11,-31.4333,152.9167,68.9,88,100,9.22,overcast clouds
531,Osorno,CL,2022-04-07 22:57:55,-40.5667,-73.15,62.91,77,75,3.44,broken clouds
532,Ceres,US,2022-04-07 22:54:34,37.5949,-120.9577,91.04,33,51,2.8,broken clouds
533,Maridi,SS,2022-04-07 22:59:11,4.9158,29.4742,68.67,82,94,3.04,overcast clouds
534,Porto Novo,BJ,2022-04-07 22:59:12,6.4965,2.6036,84.02,81,74,7.65,broken clouds
535,Bella Vista,US,2022-04-07 23:00:13,36.4295,-94.2316,54.5,44,85,24.0,overcast clouds
536,Cerkezkoy,TR,2022-04-07 23:00:14,41.285,28.0003,46.58,93,40,8.05,scattered clouds
537,Teguldet,RU,2022-04-07 23:00:15,57.3064,88.1667,28.4,97,65,4.81,broken clouds
538,Bilibino,RU,2022-04-07 22:58:34,68.0546,166.4372,-4.9,87,74,0.47,broken clouds
539,Balabac,PH,2022-04-07 23:00:16,7.9868,117.0645,77.88,86,100,7.45,overcast clouds
